NAME,median_household_income,median_earnings,state,public use microdata area,state_fips,puma_code,puma_full_id
"Worcester County (Central)--Worcester City PUMA, Massachusetts",51647.0,35049.0,25,00300,25,00300,2500300
"Franklin & Hampshire (North) Counties PUMA, Massachusetts",62607.0,24692.0,25,00200,25,00200,2500200
"Hampden County (Central)--Springfield City PUMA, Massachusetts",41571.0,30837.0,25,01900,25,01900,2501900
"Hampden County (West of Springfield City)--Westfield & Holyoke Cities PUMA, Massachusetts",61009.0,38845.0,25,01901,25,01901,2501901
"Hampden County (East of Springfield City)--Chicopee City PUMA, Massachusetts",70591.0,42031.0,25,01902,25,01902,2501902
"Hampden (West & East) & Hampshire (South) Counties--Northampton City PUMA, Massachusetts",74586.0,40802.0,25,01600,25,01600,2501600
"Essex County (South)--Lynn City, Swampscott & Nahant Towns PUMA; Massachusetts",65622.0,35448.0,25,00704,25,00704,2500704
"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities PUMA; Massachusetts",87970.0,48129.0,25,00703,25,00703,2500703
"Essex County (Central)--Amesbury Town City PUMA, Massachusetts",114080.0,52890.0,25,00702,25,00702,2500702
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities PUMA; Massachusetts",61468.0,33661.0,25,00701,25,00701,2500701
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA; Massachusetts",93376.0,50820.0,25,03602,25,03602,2503602
"Norfolk County (Northeast)--Quincy City & Milton Town PUMA, Massachusetts",86381.0,49203.0,25,03603,25,03603,2503603
"Norfolk County (Southwest)--Greater Franklin Town City PUMA, Massachusetts",120059.0,58803.0,25,03601,25,03601,2503601
"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town PUMA; Massachusetts",93905.0,50014.0,25,00504,25,00504,2500504
"Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA, Massachusetts",135332.0,61938.0,25,03400,25,03400,2503400
"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns PUMA; Massachusetts",118889.0,68069.0,25,00505,25,00505,2500505
"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns PUMA; Massachusetts",119778.0,55474.0,25,00503,25,00503,2500503
"Chicago City (North)--West Ridge, Lincoln Square & North Center PUMA; Illinois",78399.0,45214.0,17,03503,17,03503,1703503
"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA; Illinois",30090.0,24851.0,17,03528,17,03528,1703528
"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA; Illinois",46331.0,29951.0,17,03526,17,03526,1703526
"Chicago City (South)--South Shore, Hyde Park, Woodlawn, Grand Boulevard & Douglas PUMA; Illinois",37267.0,31982.0,17,03529,17,03529,1703529
"Northeast Nebraska PUMA, Nebraska",57764.0,32580.0,31,00200,31,00200,3100200
"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island PUMA; Washington",67769.0,37532.0,53,11612,53,11612,5311612
"Kitsap County (South)--Bremerton & Port Orchard Cities PUMA, Washington",69997.0,37019.0,53,11802,53,11802,5311802
"Kitsap County (North)--Bainbridge Island City & Silverdale PUMA, Washington",89371.0,43699.0,53,11801,53,11801,5311801
"Stevens, Okanogan, Pend Oreille & Ferry Counties PUMA; Washington",50776.0,30294.0,53,10400,53,10400,5310400
"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA; Washington",65910.0,32518.0,53,10703,53,10703,5310703
"Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities PUMA; Washington",68734.0,35358.0,53,10701,53,10701,5310701
"Snohomish County (North)--Marysville & Arlington Cities PUMA, Washington",82764.0,44160.0,53,11706,53,11706,5311706
"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities PUMA; Washington",83959.0,46697.0,53,11701,53,11701,5311701
"Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities PUMA, Washington",82618.0,43910.0,53,11702,53,11702,5311702
"Snohomish County (Central)--Everett City (Central & East) & Eastmont PUMA, Washington",72726.0,40351.0,53,11703,53,11703,5311703
"Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities PUMA, Washington",95294.0,47183.0,53,11705,53,11705,5311705
"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities PUMA; Washington",101922.0,53221.0,53,11606,53,11606,5311606
"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs PUMA; Washington",128839.0,60943.0,53,11704,53,11704,5311704
"Grant & Kittitas Counties PUMA, Washington",59380.0,31183.0,53,10800,53,10800,5310800
"Yakima County (Outer)--Sunnyside & Grandview Cities PUMA, Washington",56772.0,29142.0,53,10902,53,10902,5310902
"Yakima County (Central)--Greater Yakima City PUMA, Washington",53136.0,30778.0,53,10901,53,10901,5310901
"Chelan & Douglas Counties PUMA, Washington",62894.0,31916.0,53,10300,53,10300,5310300
"Benton County (East Central)--Kennewick & Richland (South) Cities PUMA, Washington",69952.0,38115.0,53,10702,53,10702,5310702
"Spokane County (Outer)--Cheney City PUMA, Washington",72250.0,35146.0,53,10504,53,10504,5310504
"Spokane County (East Central)--Greater Spokane Valley City PUMA, Washington",62481.0,36652.0,53,10503,53,10503,5310503
"Spokane County (South Central)--Spokane City (South) PUMA, Washington",54913.0,32524.0,53,10502,53,10502,5310502
"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA; New Jersey",75407.0,37758.0,34,01103,34,01103,3401103
"Monmouth County (Southwest)--Freehold Borough PUMA, New Jersey",117614.0,54745.0,34,01102,34,01102,3401102
"Monmouth County (Central) PUMA, New Jersey",129109.0,57027.0,34,01106,34,01106,3401106
"Atlantic County (East)--Atlantic City & Ventnor City PUMA, New Jersey",53730.0,29525.0,34,00101,34,00101,3400101
"Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City PUMA, New Jersey",71613.0,36583.0,34,02600,34,02600,3402600
"Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA, New Jersey",71675.0,35448.0,34,00102,34,00102,3400102
"Gloucester County (South & West)--Glassboro Borough PUMA, New Jersey",96007.0,46900.0,34,02202,34,02202,3402202
"Gloucester County (Northeast)--Woodbury City PUMA, New Jersey",81533.0,45211.0,34,02201,34,02201,3402201
"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA; New Jersey",110874.0,54682.0,34,00503,34,00503,3400503
"Morris County (East)--Lincoln Park Borough PUMA, New Jersey",108496.0,57937.0,34,01503,34,01503,3401503
"Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA, New Jersey",97204.0,47598.0,34,00502,34,00502,3400502
"Passaic County (Southeast)--Paterson City PUMA, New Jersey",45141.0,28648.0,34,00400,34,00400,3400400
"Passaic County (South)--Passaic & Clifton (Southeast) Cities PUMA, New Jersey",58499.0,30677.0,34,00501,34,00501,3400501
"Burlington County (North)--Burlington City PUMA, New Jersey",83545.0,46021.0,34,02001,34,02001,3402001
"Burlington County (South & East) PUMA, New Jersey",85546.0,42389.0,34,02003,34,02003,3402003
"Burlington County (West Central) PUMA, New Jersey",101455.0,56321.0,34,02002,34,02002,3402002
"Somerset County (South) PUMA, New Jersey",111723.0,58561.0,34,01002,34,01002,3401002
"Somerset County (North & West) PUMA, New Jersey",149370.0,71013.0,34,01001,34,01001,3401001
"Southwest Kansas--Dodge City, Garden City & Liberal City PUMA; Kansas",54763.0,32337.0,20,01200,20,01200,2001200
"Southeast Kansas PUMA, Kansas",44736.0,28438.0,20,01500,20,01500,2001500
"Wayne County (Northeast)--I-94 Corridor PUMA, Michigan",52947.0,34711.0,26,03213,26,03213,2603213
"Macomb County (North) PUMA, Michigan",77838.0,40661.0,26,03001,26,03001,2603001
"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA; Michigan",54616.0,34805.0,26,03005,26,03005,2603005
"Macomb County (Central) PUMA, Michigan",89320.0,43594.0,26,03002,26,03002,2603002
"Macomb County (Southwest)--Warren & Center Line Cities PUMA, Michigan",51336.0,31219.0,26,03006,26,03006,2603006
"Macomb County (Southwest)--Sterling Heights City PUMA, Michigan",66346.0,34529.0,26,03003,26,03003,2603003
"Ionia, Montcalm, Mecosta & Osceola Counties PUMA; Michigan",52490.0,30405.0,26,01100,26,01100,2601100
"Newaygo, Mason, Oceana & Lake Counties PUMA; Michigan",50114.0,29496.0,26,00600,26,00600,2600600
"Northwest Lower Peninsula (East) PUMA, Michigan",54115.0,30069.0,26,00400,26,00400,2600400
"Ingham County (South & East) PUMA, Michigan",67634.0,26830.0,26,01801,26,01801,2601801
"Ingham County (Northwest) PUMA, Michigan",44917.0,26743.0,26,01802,26,01802,2601802
"Northwest Lower Peninsula (West) PUMA, Michigan",64206.0,31672.0,26,00500,26,00500,2600500
"St. Joseph & Branch Counties PUMA, Michigan",53039.0,31448.0,26,02200,26,02200,2602200
"Washtenaw County (West, Northeast & Southeast) PUMA; Michigan",94641.0,44313.0,26,02701,26,02701,2602701
"Washtenaw County (East Central, Outside Ann Arbor City) PUMA; Michigan",64297.0,33730.0,26,02703,26,02703,2602703
"Washtenaw County (East Central)--Ann Arbor City Area PUMA, Michigan",69936.0,25906.0,26,02702,26,02702,2602702
"Genesee (East) & Lapeer Counties PUMA, Michigan",64120.0,34883.0,26,01701,26,01701,2601701
"Genesee (West) & Shiawassee Counties PUMA, Michigan",63418.0,35833.0,26,01704,26,01704,2601704
"Genesee County (Central, Outside Flint City) PUMA; Michigan",45013.0,26824.0,26,01702,26,01702,2601702
"Genesee County (Central)--Flint City Area PUMA, Michigan",30389.0,20933.0,26,01703,26,01703,2601703
"Allegan County PUMA, Michigan",65071.0,35780.0,26,00900,26,00900,2600900
"Oakland County (Central)--Birmingham & Bloomfield Area PUMA, Michigan",118680.0,61654.0,26,02906,26,02906,2602906
"Oakland County (Central) PUMA, Michigan",52561.0,30987.0,26,02904,26,02904,2602904
"Oakland County (South Central)--Farmington & Southfield Area PUMA, Michigan",70497.0,44429.0,26,02907,26,02907,2602907
"Oakland County (Southeast) PUMA, Michigan",70825.0,43998.0,26,02908,26,02908,2602908
"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA; Texas",89112.0,44858.0,48,05301,48,05301,4805301
"Austin City (Southeast) PUMA, Texas",60441.0,33384.0,48,05304,48,05304,4805304
"Austin City (Northeast) PUMA, Texas",63318.0,34398.0,48,05303,48,05303,4805303
"Austin City (North) PUMA, Texas",63454.0,40978.0,48,05302,48,05302,4805302
"Brazos Valley COG--Brazos County--College Station & Bryan Cities PUMA, Texas",50289.0,26095.0,48,03602,48,03602,4803602
"East Texas COG (Central)--Gregg County--Longview City PUMA, Texas",52027.0,30846.0,48,01600,48,01600,4801600
"Collin County (Southwest)--Plano City (Central) PUMA, Texas",85359.0,41405.0,48,01903,48,01903,4801903
"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities PUMA; Texas",75560.0,44984.0,48,01901,48,01901,4801901
"Collin County (Southwest)--Plano City (West) PUMA, Texas",111433.0,65720.0,48,01902,48,01902,4801902
"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities PUMA; Texas",115571.0,54602.0,48,01904,48,01904,4801904
"Collin County (Central)--McKinney City PUMA, Texas",95825.0,50543.0,48,01905,48,01905,4801905
"Collin County (Northwest)--Frisco City (East) & Prosper Town PUMA, Texas",121397.0,64377.0,48,01906,48,01906,4801906
"Collin County (East) PUMA, Texas",95050.0,45804.0,48,01907,48,01907,4801907
"Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8 PUMA, Texas",70611.0,45594.0,48,04613,48,04613,4804613
"Houston City (Northwest)--Between Loop I-610 & Beltway TX-8 PUMA, Texas",51434.0,29826.0,48,04611,48,04611,4804611
"Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA, Texas",86578.0,48698.0,48,04631,48,04631,4804631
"Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8 PUMA, Texas",63453.0,32882.0,48,04612,48,04612,4804612
"Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960 PUMA, Texas",68384.0,35123.0,48,04628,48,04628,4804628
"Harris County (Northwest)--South of US-290 & West of TX-6 PUMA, Texas",78998.0,42029.0,48,04633,48,04633,4804633
"Charleston, Berkeley & Dorchester Counties--North Charleston City PUMA; South Carolina",56746.0,32058.0,45,01204,45,01204,4501204
"Anderson County--Anderson City PUMA, South Carolina",53580.0,31891.0,45,00200,45,00200,4500200
"Charleston (South & West) & Berkeley (South) Counties--Charleston City PUMA, South Carolina",72562.0,41517.0,45,01202,45,01202,4501202
"Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town PUMA, South Carolina",80467.0,45503.0,45,01203,45,01203,4501203
"Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson PUMA, South Carolina",59705.0,34585.0,45,01201,45,01201,4501201
"Georgetown, Marion & Dillon Counties PUMA; South Carolina",42877.0,26230.0,45,01000,45,01000,4501000
"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns PUMA; Massachusetts",75776.0,38114.0,25,04800,25,04800,2504800
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA; Massachusetts",71312.0,37017.0,25,04000,25,04000,2504000
"Plymouth & Bristol Counties (Outside Brockton City) PUMA, Massachusetts",98048.0,45396.0,25,04901,25,04901,2504901
"Plymouth County (Central) PUMA, Massachusetts",102118.0,50236.0,25,04902,25,04902,2504902
"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA; Massachusetts",100925.0,53961.0,25,03900,25,03900,2503900
"Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA, Massachusetts",81352.0,41242.0,25,04301,25,04301,2504301
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA; Massachusetts",103112.0,50757.0,25,04903,25,04903,2504903
"Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City PUMA, Massachusetts",80070.0,40631.0,25,04700,25,04700,2504700
"Berkshire County--Pittsfield City PUMA, Massachusetts",62166.0,34705.0,25,00100,25,00100,2500100
"Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA, Massachusetts",191165.0,71601.0,25,03500,25,03500,2503500
"Middlesex County (East)--Cambridge City PUMA, Massachusetts",107490.0,51295.0,25,00506,25,00506,2500506
"Middlesex County (East)--Malden & Medford Cities PUMA, Massachusetts",86911.0,47126.0,25,00508,25,00508,2500508
"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns PUMA; Massachusetts",97339.0,52066.0,25,01000,25,01000,2501000
"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties PUMA; Massachusetts",125319.0,61155.0,25,02400,25,02400,2502400
"Middlesex County (East)--Somerville & Everett Cities PUMA, Massachusetts",91025.0,46457.0,25,00507,25,00507,2500507
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns PUMA; Massachusetts",98885.0,54551.0,25,02800,25,02800,2502800
"Middlesex (West Central) & Worcester (East) Counties PUMA, Massachusetts",139554.0,66579.0,25,01400,25,01400,2501400
"Billerica, Andover, Tewksbury & Wilmington Towns PUMA; Massachusetts",121949.0,56738.0,25,01300,25,01300,2501300
"Middlesex County (Far Northeast)--Lowell City PUMA, Massachusetts",62196.0,35986.0,25,00502,25,00502,2500502
"Middlesex County (Outside Lowell City) PUMA, Massachusetts",113834.0,56126.0,25,00501,25,00501,2500501
"Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities) PUMA; Massachusetts",96573.0,48845.0,25,00400,25,00400,2500400
"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA; Massachusetts",86293.0,44485.0,25,04303,25,04303,2504303
"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA; Massachusetts",89871.0,48413.0,25,04200,25,04200,2504200
"Bristol County (Central)--Fall River City & Somerset Town PUMA, Massachusetts",51538.0,36517.0,25,04302,25,04302,2504302
"Bristol County (South)--New Bedford City & Fairhaven Town PUMA, Massachusetts",52091.0,34928.0,25,04500,25,04500,2504500
"Boston City--Dorchester & South Boston PUMA, Massachusetts",92011.0,53564.0,25,03303,25,03303,2503303
"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities PUMA; Massachusetts",67155.0,36742.0,25,03306,25,03306,2503306
"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA; Massachusetts",90632.0,57851.0,25,03302,25,03302,2503302
"Boston City--Mattapan & Roxbury PUMA, Massachusetts",40592.0,29983.0,25,03304,25,03304,2503304
"Boston City--Allston, Brighton & Fenway PUMA; Massachusetts",68206.0,28570.0,25,03301,25,03301,2503301
"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury PUMA; Massachusetts",94532.0,50263.0,25,03305,25,03305,2503305
"McLean County PUMA, Illinois",68037.0,35571.0,17,02000,17,02000,1702000
"Rock Island County PUMA, Illinois",55980.0,32997.0,17,00105,17,00105,1700105
"Kane County (Southeast)--Aurora Township PUMA, Illinois",60618.0,29665.0,17,03005,17,03005,1703005
"Chicago City (Central)--Near North Side, Loop & Near South Side PUMA; Illinois",108942.0,79134.0,17,03525,17,03525,1703525
"Chicago City (North)--Lake View & Lincoln Park PUMA, Illinois",99481.0,64866.0,17,03502,17,03502,1703502
"Chicago City (North)--Edgewater, Uptown & Rogers Park PUMA; Illinois",54311.0,39691.0,17,03501,17,03501,1703501
"Cook County (North)--Niles & Evanston Townships PUMA, Illinois",79456.0,41705.0,17,03421,17,03421,1703421
"Cook County (South)--Bloom & Rich Townships PUMA, Illinois",63850.0,37883.0,17,03414,17,03414,1703414
"Cook County (Southeast)--Thornton Township PUMA, Illinois",50245.0,31268.0,17,03413,17,03413,1703413
"Chicago City (South)--South Chicago, Pullman, West Pullman, East Side & South Deering PUMA; Illinois",43307.0,30350.0,17,03532,17,03532,1703532
"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",130865.0,70335.0,17,03416,17,03416,1703416
